,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,ナマネアプリでWeChat手数料無料のイベントを見つけることができますか？,"나마네, 위챗","ナマネ|상호, WeChat|페이먼트",앱_혜택문의
0,고객,ナマネアプリでWeChat手数料無料キャンペーンはありますか？,"나마네, 위챗","ナマネ|상호, WeChat|페이먼트",앱_혜택문의
0,고객,Namane APPがWeChat手数料無料のプロモーションを行っているか知っていますか？,"나마네, 위챗","Namane|상호, WeChat|페이먼트",앱_혜택문의
0,고객,利用する交通カードを返金の対象とするには、60%以上の時間使用する必要がありますか？,60%,60%|비율,카드_환불
0,고객,60％以上の旅行のうち、交通カードを使用しなければ払い戻しの対象になりますか？,60%,60％|비율,카드_환불
0,고객,60％以上の旅行に交通カードを使用した場合にのみ払い戻しされますか？,60%,60％|비율,카드_환불
0,고객,交通カードを使用する割合が60％以上でないと返金を受けられませんか？,60%,60％|비율,카드_환불
0,고객,60% 이상의 여정에 이용된 교통카드에 환불이 달려 있습니까?,60%,60%|비율,카드_환불
0,고객,交通カードの利用率は60%を超える必要がありますか？,60%,60%|비율,카드_환불
0,고객,払い戻しポリシーは、乗車の60%以上に使用されている交通カードに依存していますか?,60%,60%|비율,카드_환불
0,고객,交通カードを利用した旅行は返金されるために60%以上を占める必要がありますか？,60%,60%|비율,카드_환불
0,고객,交通カードを利用することが義務付けられているのは、旅行の60%以上で払い戻しの対象になるためですか？,60%,60%|비율,카드_환불
0,고객,払い戻しを受けるために、運転カードを60％以上利用する必要がありますか？,60%,60%|비율,카드_환불
0,고객,交通カードの利用が旅行の60%以上である場合にのみ払い戻しが行われますか？,60%,60%|비율,카드_환불
0,고객,WeChatとAliPayにチャージすることは可能ですか?,"위챗, 알리페이","WeChat|페이먼트, AliPay|페이먼트",카드_충전
0,고객,ウィーシャットとアリペイに資金を積むことはできますか？,"위챗, 알리페이","ウィーシャット|페이먼트, アリペイ|페이먼트",카드_충전
0,고객,ウィーチャットとアリペイは充電可能ですか？',"위챗, 알리페이","ウィーチャット|페이먼트, アリペイ|페이먼트",카드_충전
0,고객,WeChatやAliPayにクレジットを追加することは可能ですか?,"위챗, 알리페이","WeChat|페이먼트, AliPay|페이먼트",카드_충전
0,고객,ホンデにカード発券機はありますか?,홍대,ホンデ|위치,카드_발급
0,고객,ホンデにはカード発行機がありますか？,홍대,ホンデ|위치,카드_발급
0,고객,Are there card issuing machines available in Hongdae?',홍대,ホンデFinal Output: Sentence: Are there card issuing machines available in ホンデ?|위치,카드_발급
0,고객,ホンデにカード発行機を見つけることができますか？,홍대,ホンデ|위치,카드_발급
0,고객,홍대에는 카드 발급기가 있는 곳이 있나요?,홍대,홍대|위치,카드_발급
0,고객,ブサンで見つけられますか？',위챗,ウィーチャット|페이먼트,카드_사용
0,고객,ブサンにありますか？,위챗,WeChat|페이먼트,카드_사용
0,고객,ブサンに在庫はありますか？',위챗,ウィーチャット|페이먼트,카드_사용
0,고객,済州島でカードを発行してもらうことは可能ですか？,제주도,済州島|위치,카드_발급
0,고객,済州島からカードを入手することはできますか?,제주도,済州島|위치,카드_발급
0,고객,済州島で特別に発行されたカードを取得する方法はありますか?,제주도,済州島|위치,카드_발급
0,고객,済州島で発行されたカードを受け取れますか?,제주도,済州島|위치,카드_발급
0,고객,済州島で発行されたカードを受け取ることはできますか？,제주도,済州島|위치,카드_발급
0,고객,韓国の通貨を使用して追加できますか?,원화,韓国の通貨|화폐,카드_충전
0,고객,韓国通貨で再充電することは可能ですか?,원화,韓国通貨|화폐,카드_충전
0,고객,韓国の通貨でリロードすることは可能ですか?,원화,韓国の通貨|화폐,카드_충전
0,고객,韓国の通貨で追加できますか?,원화,韓国の通貨|화폐,카드_충전
0,고객,こんくく大学では文書を取得するためのセルフサービスブースがありますか？,건대,こんくく大学|위치,카드_발급
0,고객,건국대학교에는 자동 발급 업무 처리 역이 있나요?,건대,건국대학교|위치,카드_발급
0,고객,건국대학교에 자료 제공 터미널이 있나요?,건대,건국대학교|위치,카드_발급
0,고객,コンクク大学では書類発行のためのシステムはありますか？,건대,コンクク大学|위치,카드_발급
0,고객,アンドロイド デバイスでアプリをインストールする方法を教えてくれますか?,안드로이드,アンドロイド|기종,카드_사용
0,고객,Androidでアプリをダウンロードする方法がよくわかりません - 教えていただけますか？,안드로이드,Android|기종,카드_사용
0,고객,アンドロイドのスマートフォンにアプリを取得するプロセスを説明していただけますか？,안드로이드,アンドロイド|기종,카드_사용
0,고객,ナマネとKOREA TRAVEL CARD APPの違いを説明していただけますか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneはKOREA TRAVEL CARD APPとは何が違うのですか?,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPの間には対照がありますか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPはどのように異なりますか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPとの違いを明確にしていただけますか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneはKOREA TRAVEL CARD APPとなんが違いますか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD APP|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPの異なる点は何ですか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD APP|상호",카드_소개
0,고객,Namane는 KOREA TRAVEL CARD APP에서 있는 일관하는 한국의 유주견을 가릴랜데요?',"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPにはどのような違いがありますか?,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD APP|상호",카드_소개
0,고객,ナマネはKOREA TRAVEL CARD APPとどこが違いますか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARDアプリはどこが異なりますか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARDアプリ|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARDアプリには顕著な対照がありますか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPの違いを概説してくれますか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,나마네를 한국 여행 카드 앱과 구분 짓는 것은 무엇입니까?,"나마네, KOREA TRAVEL CARD","나마네|상호, 한국 여행 카드|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPの機能にはどのような違いがありますか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPの間に特別な違いがありますか?,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPの間に何らかの不一致に気づきましたか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPを区別するのは何ですか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPの違いについて詳しく説明していただけますか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPに特徴はありますか?,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPとの使いやすさの違いは何ですか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD APP|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARDアプリを区別する特定の属性はありますか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPはユーザーインターフェースの点でどのように異なりますか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPには顕著な対照がありますか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD APP|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPの比較を提供していただけますか?,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,Namaneは、どの機能面でKOREA TRAVEL CARD APPとは異なるのですか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD APP|상호",카드_소개
0,고객,ナマネの機能はKOREA TRAVEL CARD APPとどう異なるのですか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,"ナマネとKOREA TRAVEL CARD APPの違いについて明かしていただけますか？', ","나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARDアプリとのユーザーエクスペリエンスの違いは何ですか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,ナマネとKOREA TRAVEL CARD APPの間に特定の違いを特定しましたか？,"나마네, KOREA TRAVEL CARD","ナマネ|상호, KOREA TRAVEL CARD|상호",카드_소개
0,고객,NamaneとKOREA TRAVEL CARD APPの間に特定の不均衡を認識しましたか？,"나마네, KOREA TRAVEL CARD","Namane|상호, KOREA TRAVEL CARD APP|상호",카드_소개
0,고객,AlipayとWeChat Payをチャージすることは可能ですか？,"알리페이, 위챗페이","Alipay|페이먼트, WeChat Pay|페이먼트",카드_충전
0,고객,AlipayとWeChat Payに資金提供できますか？,"알리페이, 위챗페이","アリペイ|페이먼트, ウィーチャットペイ|페이먼트",카드_충전
0,고객,AlipayとWeChat Payはチャージ可能ですか?,"알리페이, 위챗페이","Alipay|페이먼트, WeChat Pay|페이먼트",카드_충전
0,고객,アリペイとウィーチャットペイにクレジットを追加できますか?,"알리페이, 위챗페이","アリペイ|페이먼트, ウィーチャットペイ|페이먼트",카드_충전
0,고객,コンサートホールの近くでカードを使用しても大丈夫ですか?,콘서트장,コンサートホール|장소,카드_사용
0,고객,コンサートホール内および周辺でカードの使用は可能ですか?,콘서트장,コンサートホール|장소,카드_사용
0,고객,コンサートホールの周辺でカードを利用できますか？,콘서트장,コンサートホール|장소,카드_사용
0,고객,空港でチケットを受け取れますか？,공항,空港|장소,카드_발급
0,고객,空港でチケットを購入できますか？,공항,空港|장소,카드_발급
0,고객,空港でチケットを入手することは可能ですか？,공항,空港|장소,카드_발급
0,고객,空港でチケットを受け取ることはできますか?,공항,空港|장소,카드_발급
0,고객,空港でチケットを入手できますか？,공항,空港|장소,카드_발급
0,고객,アンドロイドアプリをインストールするプロセスは何ですか？',안드로이드,アンドロイド|기종,카드_사용
0,고객,アンドロイドアプリをダウンロードする方法を説明していただけますか？,안드로이드,アンドロイド|기종,카드_사용
0,고객,アンドロイドアプリを取得する方法についての説明を提供できますか？,안드로이드,アンドロイド|기종,카드_사용
0,고객,韓国で購入可能ですか？,한국,韓国|위치,카드_구매
0,고객,韓国で購入することはできますか？,한국,韓国|위치,카드_구매
0,고객,韓国で買うことは可能ですか？,한국,韓国|위치,카드_구매
0,고객,韓国でどこで買えますか?,한국,韓国|위치,카드_구매
0,고객,韓国で購入できますか？,한국,韓国|위치,카드_구매
0,고객,韓国でそれを入手できますか?,한국,韓国|위치,카드_구매
0,고객,韓国で販売されていますか？,한국,韓国|위치,카드_구매
0,고객,韓国でどこで手に入れられますか?,한국,韓国|위치,카드_구매
0,고객,韓国で見つけることができますか?,한국,韓国|위치,카드_구매
0,고객,韓国で購入可能ですか?,한국,韓国|위치,카드_구매
0,고객,韓国ですか？,한국,韓国|위치,카드_구매
0,고객,韓国で購入可能ですか？',한국,韓国|위치,카드_구매
0,고객,ktcアプリを使って残高を交通カードに移す方法を教えていただけますか？,ktc,ktc|상호,카드_사용
0,고객,私は、ktcアプリを使って残高を交通カードに切り替えるのを手伝ってもらいたいと思っています。,ktc,ktc|상호,카드_사용
0,고객,ktcアプリで残高を交通カードに変更する方法を教えていただけますか？,ktc,ktc|상호,카드_사용
0,고객,ジェジュ島でこれを利用することは許可されていますか？',제주도,ジェジュ島|위치,카드_사용
0,고객,ジェジュ島でこれを利用してもいいですか？,제주도,ジェジュ島|위치,카드_사용
0,고객,この食事で5万ウォンのお札で支払うのは十分ですか？,5만원,5万ウォン|금액,카드_충전
0,고객,この食事のお会計は5万ウォン札で清算してもよろしいでしょうか?,5만원,5万ウォン|금액,카드_충전
0,고객,NAMANEを登録することが可能ですか?,NAMANE,NAMANE|상호,카드_등록
0,고객,ノマネに登録してもいいですか?,NAMANE,ノマネ|상호,카드_등록
0,고객,NAMANEにサインアップすることは許可されていますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEに申し込みを提出してもいいですか?,NAMANE,NAMANE|상호,카드_등록
0,고객,"NAMANEをシステムに入力することはできますか？', ",NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEは登録の対象ですか?,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録する方法はありますか?,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録したいのですが、可能ですか?,NAMANE,NAMANE|상호,카드_등록
0,고객,ナマネを登録リストに追加してもいいですか？,NAMANE,ナマネ|상호,카드_등록
0,고객,NAMANEは登録受付中ですか?,NAMANE,NAMANE|상호,카드_등록
0,고객,ナマネに私の名前を書いてもいいですか？,NAMANE,ナマネ|상호,카드_등록
0,고객,NAMANEを登録することが許可されていますか?,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEが登録可能ですか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録してもらえますか?,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録するオプションがありますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録することができますか?,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録プロセスに含めることはできますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録してもよろしいでしょうか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEは登録オプションの一部ですか?,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEの登録に申し込むことができますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録する権限がありますか?,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEを登録リストに載せることはできますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,ネーマネに登録をお願いしてもいいですか？,NAMANE,ネーマネ|상호,카드_등록
0,고객,NAMANEを登録できるか確認していただけますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEは登録が許可されていますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,NAMANEに登録したいと思っていますが、許可されていますか？,NAMANE,NAMANE|상호,카드_등록
0,고객,キンポ空港に7-Elevenがどこにあるか知っていますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港にある7-Elevenストアを探しているのですが、どこにあるか知っていますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港内には7-Elevenはどこにありますか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港内の7-Elevenはどちらにありますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブン-イレブン|장소",앱_지도
0,고객,キンポ空港には7-Eleven店舗がありますか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港にある7イレブンの店を見つける必要がありますか？手伝ってもらえますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7イレブン|장소",앱_지도
0,고객,キンポ空港の7-Elevenの店までの道順を教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港のどこにセブン-イレブンがありますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブン-イレブン|장소",앱_지도
0,고객,キンポ空港にある7-Elevenを探していますが、場所を知っていますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港内にある7-Elevenストアへ案内していただけますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港のセブンイレブンはどこにありますか？,"김포공항, 세븐일레븐","金浦空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港にあるセブンイレブンの店を探していますが、手伝っていただけますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港内の7-Elevenはどこにありますか？',"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港内の7-Elevenの場所を知りたいのですが、教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キムポ空港の7-Elevenの所在地を教えていただけますか?,"김포공항, 세븐일레븐","キムポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港に7-Eleven支店はありますか?,"김포공항, 세븐일레븐","金浦空港|위치, セブン-イレブン|장소",앱_지도
0,고객,キンポ空港にある7-Eleven店を探しています。見つけるのを手伝っていただけませんか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,金浦空港のどこに7-Elevenの店がありますか？,"김포공항, 세븐일레븐","金浦空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港のセブンイレブンへの道順を教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港内の7-Eleven店はどこにありますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港にある7-Elevenを探すのに助けが必要ですか？見つける手伝いをしますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港にある7-Eleven店舗へ案内していただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港内の7-Elevenの場所をご存知ですか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港のセブンイレブン店を探していますが、どこにあるか教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港内の7-Elevenはどこにありますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港にある7-Elevenの方向を教えていただけますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,金浦空港に7-Elevenアウトレットはありますか？,"김포공항, 세븐일레븐","金浦空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港にある7-Eleven店舗の場所を知りたいのですが、道案内をしていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キムポ空港で7-Elevenがどこにあるか教えていただけますか？,"김포공항, 세븐일레븐","キムポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港で7-Elevenストアを探しているんですが、どこにあるかわかりますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,金浦空港内に7-Elevenはどこにありますか、教えていただけますか？,"김포공항, 세븐일레븐","金浦空港|위치, 7-Eleven|장소",앱_지도
0,고객,金浦空港の7-Elevenストアまで案内していただけますか?,"김포공항, 세븐일레븐","金浦空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港にセブンイレブンがどこにあるか知っていますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港内のセブンイレブンを探していますが、場所を知っていますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港にある7-Elevenストアはどこにありますか？,"김포공항, 세븐일레븐","金浦空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港でセブンイレブンを探して手伝ってもらえますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港で7-Eleven店を見つけることができますか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港内の7-Elevenの店舗を探しています、手伝っていただけますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港内の7-Elevenはどこにありますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7イレブン|장소",앱_지도
0,고객,キンポ空港に7-Elevenがどこにあるか教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,金浦空港には7-Elevenストアがありますか、また、どこにありますか?,"김포공항, 세븐일레븐","金浦空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港の7-Eleven店を探しています。道順を教えていただけますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港にある7-Elevenに案内していただけますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港にある7-Elevenの所在をご存じですか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港の7-Eleven店を探していますが、どこにあるか知っていますか？,"김포공항, 세븐일레븐","金浦空港|위치, 7-Eleven|장소",앱_지도
0,고객,7-ElevenはGimpo Airport内のどこにありますか？,"김포공항, 세븐일레븐","Gimpo Airport|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港の7-Elevenの場所を教えていただけませんか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港には7-Elevenの支店がありますか、もしあるなら、どこにありますか?,"김포공항, 세븐일레븐","金浦空港|위치, セブン-イレブン|장소",앱_지도
0,고객,キンポ空港内に７-イレブン店を見つける必要があります、手伝っていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, ７-イレブン|장소",앱_지도
0,고객,キンポ空港では、7-Elevenの店舗はどこにありますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブン-イレブン|장소",앱_지도
0,고객,キンポ空港にある7-Elevenへの道順を教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,金浦空港の7-Elevenはどこにありますか？',"김포공항, 세븐일레븐","金浦空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港にある7-Eleven店を探そうとしていますが、どこにあるかわかりますか？,"김포공항, 세븐일레븐","金浦空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港の7-Elevenを見つけるのを手伝ってくれますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港内に7-Eleven店がどこにあるか知っていますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,キンポ空港にあるセブン-イレブンを探していますが、どこにあるか教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブン-イレブン|장소",앱_지도
0,고객,キンポ空港内の7-Elevenの場所を教えていただけますか?,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港に7-Elevenショップがありますか？,"김포공항, 세븐일레븐","金浦空港|위치, セブン-イレブン|장소",앱_지도
0,고객,キンポ空港での7-Elevenの場所を探すのを手伝ってもらえますか？,"김포공항, 세븐일레븐","キンポ空港|위치, 7-Eleven|장소",앱_지도
0,고객,キンポ空港にある7-Elevenに案内してくれますか？,"김포공항, 세븐일레븐","キンポ空港|위치, セブンイレブン|장소",앱_지도
0,고객,金浦空港のどこに7-Elevenストアがありますか？,"김포공항, 세븐일레븐","金浦空港|위치, 7-Elevenストア|장소",앱_지도
0,고객,タクシーをカードで支払うことは可能ですか?,택시,タクシー|교통,카드_사용
0,고객,タクシーはクレジットカード払いを受け入れていますか？',택시,タクシー|교통,카드_사용
0,고객,WeChatを使用して交通カードの残高をチャージすることは可能ですか？,위챗,WeChat|페이먼트,카드_충전
0,고객,WeChatで交通カードの残高を追加できますか？',위챗,WeChat|페이먼트,카드_충전
0,고객,WeChatで交通カードの残高をチャージする方法はありますか？,위챗,WeChat|페이먼트,카드_충전
0,고객,WeChatを使用して交通カードの残高をチャージすることはできますか?,위챗,WeChat|페이먼트,카드_충전
0,고객,"仁川空港でビザを取得することは可能ですか?"" ",인천공항,仁川空港|위치,카드_발급
0,고객,インチョン空港でビザを受け取れますか？,인천공항,インチョン空港|위치,카드_발급
0,고객,仁川空港で到着時にビザを取得できますか？,인천공항,仁川空港|위치,카드_발급
0,고객,インチョン空港に到着してからビザを取得することはできるのでしょうか?,인천공항,인천공항|위치,카드_발급
0,고객,インチョン空港でビザ手続きをすることは可能ですか?,인천공항,インチョン空港|위치,카드_발급
0,고객,Namaneにすでにカードを登録していますが、KTCアプリに登録することはできませんか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,KTCアプリにカードを登録済みの場合、Namaneにもう登録されているかどうか確認できませんか?,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,ナマネにカードを登録しても、KTCアプリに登録できないですか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,私はNamaneでカードを登録したので、KTCアプリでもできないのですか？,"나마네, ktc","Namane|상호, KTC                          |상호",카드_등록
0,고객,ナマネでカードを登録した場合、それはKTCアプリで登録できないことを意味しますか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,Namaneにカードが登録されている場合、KTCアプリに登録することは禁止されていますか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,ナマネとKTCアプリの両方にカードを登録することは許可されていませんか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,KTCアプリにカードが登録されていても、Namaneにすでに登録されている場合、そのカードを登録しないことができますか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,Namaneに既に登録されていた場合、KTCアプリに登録することはできませんか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,Namaneアプリに登録されている場合、KTCアプリにカードを登録することはできませんか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,ナマネにカードを登録した場合、KTCアプリでの登録ができなくなりますか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,ナマネにカードをすでに登録しているので、KTCアプリでの登録を防ぐことができましたか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,もし、カードが以前ナマネに登録されていた場合、KTCアプリには登録できなくなりますか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,なぜNamaneとKTCアプリの両方にカードを登録できないのですか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,KTCアプリでの登録は、すでにナマネで登録されているカードに禁止されていますか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
