,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,是Karypeace前面的吗？,"Karypeace, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Karypeace|상호, 地址前面|위치",매장_위치
0,고객,这是承勇食堂吗？它是位于地址的前面吗？,"DeungyongSikdang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","承勇食堂|상호, 地址的前面|위치",매장_위치
0,고객,是在ToneTonJinwoljeom前面吗？,"ToneTonJinwoljeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","ToneTonJinwoljeom|상호, 前面|위치",매장_위치
0,고객,这是黄土花园吗？就在地址的前面吗？,"HwangtoGarden, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","黄土花园|상호, 地址的前面|위치",매장_위치
0,고객,这是SlowPark吗？它是在地址的前面吗？,"SlowPark, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","SlowPark|상호, 地址的前面|위치",매장_위치
0,고객,这是在SweetMomenteu的前面吗？,"SweetMomenteu, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","SweetMomenteu|상호, 地址前面|위치",매장_위치
0,고객,"这是前方的地址金妮娜扬果子，对吧？,","JinineYangkkochi, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","金妮娜扬果子|상호, 前方的地址|위치",매장_위치
0,고객,它是否位于大隐永元浦店之前？,"Daeuangyeongwonneungpojeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","大隐永元浦店|상호, 地址前|위치",매장_위치
0,고객,是首尔市西区新沙洞吗？就在那个地址前面吗？,"Suseongsingsing, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","首尔市西区新沙洞|상호, 地址前面|위치",매장_위치
0,고객,这是在地址的前面，是崇外吗？,"Sumgol, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","崇外|상호, 地址的前面|위치",매장_위치
0,고객,是桑군돼지구이餐厅的名字吗？,"SangguneDwaejigui, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","桑군돼지구이|상호, 地址的前面|위치",매장_위치
0,고객,这是DokkaebiBeer所在地吗？,"DokkaebiBeer, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","DokkaebiBeer|상호, 地址前|위치",매장_위치
0,고객,这是天年达康静存店吗？这是在地址前面吗？,"Cheonnyeondalkkangjeongcheongnajeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","天年达康静存店|상호, 地址前面|위치",매장_위치
0,고객,是马跽蹄猪脚，对吧？这个位于地址前面吗？,"MatJoeunJokbal, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","马跽蹄猪脚|상호, 地址前面|위치",매장_위치
0,고객,"是海云台速思婉汉大骨汤吧？这是我们谈论的地方吗？它是在地址的前面吗？,","HaeundaeSokSiwonhanDaegutang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","海云台速思娩汉大骨汤|상호, 地址的前面|위치",매장_위치
0,고객,是石建斯佩斯吗？这在地址的前面吗？,"Sekeonseupeiseu, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","石建斯佩斯|상호, 地址的前面|위치",매장_위치
0,고객,是乌镜海鲜刀削面吗？这是前边的地址吗？,"UgyeongHaemulKalguksu, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","乌镜海鲜刀削面|상호, 前边的地址|위치",매장_위치
0,고객,这是SillaheeoBlue在地址前面吗？,"SillaheeoBlue, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","SillaheeoBlue|상호, 地址前面|위치",매장_위치
0,고객,这是在地址的前面吗？它是NailB，对吗？,"NailB, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","NailB|상호, 地址的前面|위치",매장_위치
0,고객,是千安湖东语缩寒食饯门店吗？,"Cheonanhoduhyugesohansikjeonmunjeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","千安湖东语缩寒食饯门店|상호, 千安湖东|위치",매장_위치
0,고객,这是在地址的前面吗，拉波米？,"Rapomi, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","拉波米|상호, 地址的前面|위치",매장_위치
0,고객,这是甘城谷堡寿司吗？这是在地址的前面吗？,"GamseongkkomaGimbap, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","甘城谷堡寿司|상호, 地址的前面|위치",매장_위치
0,고객,这是Byurianeu吗？它位于地址的前面吗？,"Byurianeu, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Byurianeu|상호, 地址的前面|위치",매장_위치
0,고객,这是 PersianRaendeu 的地址吗？,"PersianRaendeu, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","PersianRaendeu|상호, 地址前|위치",매장_위치
0,고객,是GSP연의점吗？这是位于地址前面吗？,"GSPyeonuijeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","GSPyeonuijeom|상호, front of the address|위치",매장_위치
0,고객,是不是在地址的前面，不看山鲜塾，接旁边对吗？,"Bukansankeunsup,jeppangso, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","不看山鲜塾，接旁边|상호, 地址的前面|위치",매장_위치
0,고객,这是地址前面的黄吉咖啡吗？,"HwangjeHofCoffee, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","黄吉咖啡|상호, 地址前面|위치",매장_위치
0,고객,这是永安高麦维饭吗？这是在地址的前面吗？,"Yeongakkomagimbap, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","永安高麦维饭|상호, 地址的前面|위치",매장_위치
0,고객,是CAFEWANAKA吗？这在地址的前面吗？,"CAFEWANAKA, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","CAFEWANAKA|상호, 地址的前面|위치",매장_위치
0,고객,是这个地址前的元宙绿根？,"Wonjoeuljigolbaengi, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","元宙绿根|상호, 这个地址前|위치",매장_위치
0,고객,那是Donkeot吗？在地址的前面吗？,"Donkeot, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Donkeot|상호, 地址的前面|위치",매장_위치
0,고객,是韩居正玉食堂所在吗？这是在地址的前面吗？,"HanujeongyuksikdangSojaengi, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","韩居正玉食堂|상호, 地址的前面|위치",매장_위치
0,고객,这是在地址前面吗？直接在地址前面吗？,"onetaitla, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","onetaitla|상호, 地址前面|위치",매장_위치
0,고객,是青水亭偶洞接待所吗？这是在地址的前面吗？,"Cheongsujeonghyeopdongjohapdabang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","青水亭偶洞接待所|상호, 地址的前面|위치",매장_위치
0,고객,是Saellineo吗？这是地址的正前方吗？,"Saellineo, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Saellineo|상호, 地址的正前方|위치",매장_위치
0,고객,"这是爱奥特将当进西三점商店吗？它位于地址前面吗？,","AiotjjangDangjinseosanjeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","爱奥特将当进西三点商店|상호, 地址前面|위치",매장_위치
0,고객,这是地址前面的文珍官佛物店吗？,"HyeseongsajingwanBeommuljeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","文珍官佛物店|상호, 地址前面|위치",매장_위치
0,고객,是忙珠凤瓶敬会集，对吧？那是地址上写的吗？,"Mangjubongpunggyeonghoetjip, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","忙珠凤瓶敬会集|상호, 地址前|위치",매장_위치
0,고객,这是恩马美食吗？它是在地址的前面吗？,"EunmaFood, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","恩马美食|상호, 地址的前面|위치",매장_위치
0,고객,地址前面叫“恩食八仙”吗？,"Eumsikbaksa, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","恩食八仙|상호, 地址前面|위치",매장_위치
0,고객,这是清凉海物汤吗？它就在地址的前面吗？,"Cheongpunghaemultang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","清凉海物汤|상호, 地址的前面|위치",매장_위치
0,고객,这是Cafe Illangillang吗？它是位于地址前面吗？,"CafeIllangillang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","CafeIllangillang|상호, 地址前面|위치",매장_위치
0,고객,这是CREAMLPba吗？这放在地址前面吗？,"CREAMLPba, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","CREAMLPba|상호, 地址前面|위치",매장_위치
0,고객,是顾时农生酒店吗？这是在地址的前面吗？,"GutTimeNongseongjeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","顾时农生酒店|상호, 地址的前面|위치",매장_위치
0,고객,这是爱琴海农园吗？它位于前面的地址吗？,"Arirangnongwon, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","爱琴海农园|상호, 地址前方|위치",매장_위치
0,고객,这是Ppalgansontommeoribang吗？这是在地址的前面吗？,"Ppalgansontommeoribang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Ppalgansontommeoribang|상호, 地址的前面|위치",매장_위치
0,고객,这是IasoBeauty吗？前面的地址是这个吗？,"IasoBeauty, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","IasoBeauty|상호, 前面的地址|위치",매장_위치
0,고객,是冰达松排房吗？这是位于地址前面吗？,"Bingdalsongpajeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","冰达松排房|상호, 地址前面|위치",매장_위치
0,고객,是Ejeugusejeu Seomyeonsajingwan吗？这在地址的前面吗？,"EjeugusejeuSeomyeonsajingwan, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Ejeugusejeu Seomyeonsajingwan|상호, 地址的前面|위치",매장_위치
0,고객,是SevenSeuTacoInnoraeyeonseupjangDangjinsongakjeom前的地址吗？,"SevenSeuTacoInnoraeyeonseupjangDangjinsongakjeom, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","SevenSeuTacoInnoraeyeonseupjangDangjinsongakjeom|상호, 地址前|위치",매장_위치
0,고객,这是吉藏市场吗？它位于地址的前面吗？,"Jisumijangwon, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","吉藏市场|상호, 地址的前面|위치",매장_위치
0,고객,这不是长米大鸡汤饭吗？这前面的地址是吗？,"Jangmidwaejigukbap, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","长米大鸡汤饭|상호, 前面的地址|위치",매장_위치
0,고객,这是WonjobobaeGopchang吗？它就在地址的前面吗？,"WonjobobaeGopchang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","WonjobobaeGopchang|상호, 地址的前面|위치",매장_위치
0,고객,这是Waksingin吗？这是地址的前面吗？,"Waksingin, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Waksingin|상호, 地址的前面|위치",매장_위치
0,고객,这是西苑韩食自助餐厅吗？它是在地址的前面吗？,"SeowonhansikBuffet, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","西苑韩食自助餐厅|상호, 地址的前面|위치",매장_위치
0,고객,是Reoswipc吗？这在建筑物地址的前面吗？,"Reoswipc, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Reoswipc|상호, 建筑物地址的前面|위치",매장_위치
0,고객,这是Koteoseu吗？它是在地址的前面吗？,"Koteoseu, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Koteoseu|상호, 地址的前面|위치",매장_위치
0,고객,是金石饭吧？这个地址在它前面吗？,"Kimsseubap, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","金石饭|상호, 这个地址在它前面|위치",매장_위치
0,고객,这是ChakHansikDangMakchang的入口吗？,"ChakHansikDangMakchang, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","ChakHansikDangMakchang|상호, 地址的前面|위치",매장_위치
0,고객,这是JyuBread吗？它就在地址的前面吗？,"JyuBread, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","JyuBread|상호, 地址的前面|위치",매장_위치
0,고객,地址在正加秧海鲜店前面，对吧？,"JeongganeHaemulJip, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","正加秧海鲜店|상호, 地址前面|위치",매장_위치
0,고객,在Jeonbongniramyeon前面吗？,"Jeonbongniramyeon, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Jeonbongniramyeon|상호, 地址前|위치",매장_위치
0,고객,这是在高木山弄前面吗？,"Golmoksallong, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","高木山弄|상호, 地址前面|위치",매장_위치
0,고객,这是BEERK吗？这在地址的前面吗？,"BEERK, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","BEERK|상호, 地址的前面|위치",매장_위치
0,고객,这是在地址前面的TONG-Q炸鸡吗？,"TONG-QFrideChicken, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","TONG-QFrideChicken|상호, 地址前面|위치",매장_위치
0,고객,是伊莫内萨姆西赛合奇，对吗？这是在地址的前面吗？,"Imonesamsisekki, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","伊莫内萨姆西赛合奇|상호, 在地址的前面|위치",매장_위치
0,고객,是Heeodirekteo，对吗？这在地址的前面吗？,"Heeodirekteo, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","Heeodirekteo|상호, 地址的前面|위치",매장_위치
0,고객,是朝鲜日报山城地区，对吧？这是在前面的地址吗？,"JoseonilboSancheongjiguk, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","朝鲜日报山城地区|상호, 在前面的地址|위치",매장_위치
0,고객,这是UmiSushi的地址吗？,"UmiSushi, 여기, 299 Samil-daero,Jung-gu,Seoul 앞","UmiSushi|상호, 地址前面|위치",매장_위치
0,고객,这是DansanGalbi吗？我需要在这里停车吗？,"DansanGalbi, 여기, 주차요금",DansanGalbi|상호,매장_시설정보
0,고객,对不起，这里是Wabomheeo吗？我需要在这里停车吗？,"Wabomheeo, 여기, 주차요금",Wabomheeo|상호,매장_시설정보
0,고객,这是BongmiSikdang吗？这里需要付停车费吗？,"BongmiSikdang, 여기, 주차요금",BongmiSikdang|상호,매장_시설정보
0,고객,是RillaekseuTime现在吗？我们可以在哪里停车？,"RillaekseuTime, 주차비",RillaekseuTime|상호,매장_시설정보
0,고객,是元州洪记无汉 买单吗？您知道停车情况吗？,"WonjuHonggeMuhanRefill, 주차비",元州洪记无汉|상호,매장_시설정보
0,고객,是RongineBunsik吗？停车怎么样？,"RongineBunsik, 주차비",RongineBunsik|상호,매장_시설정보
0,고객,是讲民南极师父鸽经女孔聚？停车费多少？,"Hunminnakgopsaebaegotjingnyeongjeom, 주차비용",讲民南极师父鸽经女孔聚|상호,매장_시설정보
0,고객,是姜泥的羊基烩菜吗？停车费是多少？,"JeolmeuniuiYangjiKukingStewDio, 주차비용",姜泥的羊基烩菜|상호,매장_시설정보
0,고객,是StarCafe吗？停车费是多少？,"StarCafe, 주차비용",StarCafe|상호,매장_시설정보
0,고객,Is it SoupLotteBaekhwajeomDongnaejeom? Please make payment with this.,"SoupLotteBaekhwajeomDongnaejeom, 결제",请用这个支付|상호,결제_방식문의
0,고객,是密松面集吧？请用这个支付吧。,"Misongmyeonjip, 결제",密松面集|상호,결제_방식문의
0,고객,是恩静的饭店吗？请用这个付款。,"Eunjeonginebapjip, 결제",恩静的饭店|상호,결제_방식문의
0,고객,这是济州岛吗？它只能使用标准卡吗？,"Jejuseomdon, 일반카드",济州岛|상호,결제_방식문의
0,고객,这是EunyeongneGui吗？它只与标准卡片配套使用吗？,"EunyeongneGui, 일반카드",EunyeongneGui|상호,결제_방식문의
0,고객,是Namureuldamda吗？它只能使用标准卡吗？,"Namureuldamda, 일반카드",Namureuldamda|상호,결제_방식문의
0,고객,是达福血肠骨汤饭吧？我可以在公寓附近停车吗？,"DabokSundaeGukbap, 주차, 아파트, 옆",达福血肠骨汤饭|상호,매장_시설정보
0,고객,这是CroffleAng吗？我可以在公寓附近停车吗？,"CroffleAng, 주차, 아파트, 옆",CroffleAng|상호,매장_시설정보
0,고객,是芍寿岛停车场吗？我可以在公寓附近停车吗？,"SseoseuDayIslandSinsegyebonjeom, 주차, 아파트, 옆",SseoseuDayIslandSinsegyebonjeom|상호,매장_시설정보
0,고객,嘿 Yujamae，我的家人来的时候我应该把车停在哪里？,"Yujamae, 가족, 차, 어디, 주차",Yujamae|상호,매장_시설정보
0,고객,这是Teochisyamnaporeu吗？当我的家人来访时，我应该把车停在哪里？,"Teochisyamnaporeu, 가족, 차, 어디, 주차",Teochisyamnaporeu|상호,매장_시설정보
0,고객,这是三宫宫吗？当我的家人来访时，我应该在哪里停车？,"Samgugong, 가족, 차, 어디, 주차",三宫宫|상호,매장_시설정보
0,고객,是炸年糕大王和炸食品皇后吗？如果我和我的家人一起来，我们可以在哪里停车呢？,"TteokbokkiWangjaTwigimGongju, 여기, 가족, 주차, 어디",炸年糕王子炸食品公主|상호,매장_시설정보
0,고객,这是HanuJeongjinmiSeolleongtang吗？如果带家人来，我们可以停车在哪里？,"HanuJeongjinmiSeolleongtang, 여기, 가족, 주차, 어디",HanuJeongjinmiSeolleongtang|상호,매장_시설정보
0,고객,这是明成烤肉店吗？如果我和我的家人一起来，我们可以停哪里？,"MyeongseongGogitjip, 여기, 가족, 주차, 어디",明成烤肉店|상호,매장_시설정보
0,고객,是天上阿花学匠？我可以在哪里停车？,"Cheonjangsanuhwageukjang, 주차, 어디",天上阿花学匠|상호,매장_시설정보
0,고객,是Bulpinchibabeosyap吗？我可以在哪里停车？,"Bulpinchibabeosyap, 주차, 어디",Bulpinchibabeosyap|상호,매장_시설정보
0,고객,是中一来茹买园地？我应该停在哪里？,"JongilgaParandeungdae, 주차, 어디",中一来茹买园地|상호,매장_시설정보
0,고객,这是拳打几米？我可以停车在这里吗？,"Jumeokdajim, 차, 앞",拳打几米|상호,매장_시설정보
0,고객,你介意我把车停在KwinheeoClub前面吗？,"KwinheeoClub, 차, 앞",KwinheeoClub|상호,매장_시설정보
0,고객,"Is it okay if I park my car in front of this, Bebeneil?","Bebeneil, 차, 앞",Bebeneil|상호,매장_시설정보
0,고객,是不太莫泡菜生三层肉吗？我能停在这前面吗？,"ButtumakKimchiSaengsamgyeop, 주차",不太莫泡菜生三层肉|상호,매장_시설정보
0,고객,这是南门炖池烬啦吗？我可以停在前面吗？,"NammunDuruchigi, 주차",南门炖池烬|상호,매장_시설정보
0,고객,这是周元麦酒店吗？我可以停在前面吗？,"ChowonMakgeolli, 주차",周元麦酒店|상호,매장_시설정보
0,고객,不是蓝山骨？我不能停在自己店面前吗？,"YaksangolGalbi, 가게 앞, 주차",蓝山骨|상호,매장_시설정보
0,고객,不是防控四拉披查吗？我不可以停在自己店前吗？,"Nangoksillaepocha, 가게 앞, 주차",防控四拉披查|상호,매장_시설정보
0,고객,这是板时餐厅吗？我可以在门口停车吗？,"ItaebaekSikdang, 가게 앞, 주차",板时餐厅|상호,매장_시설정보
0,고객,这是一本田吗？如果我开车到这里，我在哪里停车？,"Ilpumjangeo, 여기, 차, 주차, 어디",一本田|상호,매장_시설정보
0,고객,你知道这是不是北美食堂吗？如果我开车来，停车位在哪里？,"BeomilSikdang, 여기, 차, 주차, 어디",北美食堂|상호,매장_시설정보
0,고객,这是Imunsae吗？如果我开车来这里，我应该停车在哪里？,"Imunsae, 여기, 차, 주차, 어디",Imunsae|상호,매장_시설정보
0,고객,是烤鸡肉吗？我可以停在这里吗？,"bb·qCHICKEN, 여기, 주차",bb·qCHICKEN|상호,매장_시설정보
0,고객,是HullallachamsutChickenSuncheonsindaejeom吗？我可以在这里停车吗？,"HullallachamsutChickenSuncheonsindaejeom, 여기, 주차",HullallachamsutChickenSuncheonsindaejeom|상호,매장_시설정보
0,고객,这是海外达咖啡居吗？我可以在这里停车吗？,"HaewadalCoffeeJu, 여기, 주차",海外达咖啡居|상호,매장_시설정보
0,고객,是现判合豬肉麦饭吧？我可以停在这里的融化停车场吗？,"HyeonpunghalbaeDwaejigukbap, 여기, 해동주차장, 이용",现判合豬肉麦饭|상호,매장_시설정보
0,고객,这是安的鸡食物吗？我能停在这个空地上吗？,"An'SChickenFood, 여기, 해동주차장, 이용",安的鸡食物|상호,매장_시설정보
0,고객,这是白桑捷黑心搏攒其所? 我可以停在这个融化的停车场吗?,"BaksangsunHeukyeomsoWaSaseumDomaSuyuk, 여기, 해동주차장, 이용",白桑捷黑心搏攒其所|상호,매장_시설정보
0,고객,是星期三吗？我应该在哪里停车？,"Dokyoba, 주차, 어디",Dokyoba|상호,매장_시설정보
0,고객,是Sampallyuk吗？我在哪里可以找到停车位？,"Sampallyuk, 주차, 어디",Sampallyuk|상호,매장_시설정보
0,고객,是CurryKingdon吗？我该在哪里停车？,"CurryKingdon, 주차, 어디",CurryKingdon|상호,매장_시설정보
0,고객,这是Kkangjamae吗？我可以停在商店的地下室吗？,"Kkangjamae, 주차, 상가 지하",Kkangjamae|상호,매장_시설정보
0,고객,是山酿牛肉汤? 我可以停车在商店的地下室吗?,"SannaedeulsotttukkeongDakbokkeumtang, 주차, 상가 지하",山酿牛肉汤|상호,매장_시설정보
0,고객,是PIZZAITARIANA吗？我可以停车在商店的地下室吗？,"PIZZAITARIANA, 주차, 상가 지하",PIZZAITARIANA|상호,매장_시설정보
0,고객,对不起，这里是LocalRekteu吗？我可以停车吗？,"LocalRekteu, 주차, 어디",LocalRekteu|상호,매장_시설정보
0,고객,是cafeBelmare吗？我可以在哪里停车？,"cafeBelmare, 주차, 어디",cafeBelmare|상호,매장_시설정보
0,고객,是希奥百艘吗？我应该停哪里？,"Heeobaisua, 주차, 어디",希奥百艘|상호,매장_시설정보
0,고객,是천석꿍터국수吗？我该把车停在哪里？,"CheonseokkkunEoTanggukSu, 어디, 주차",천석꿍터국수|상호,매장_시설정보
0,고객,这是本韩食自助餐厅吗？我可以停哪里？,"BonhansikBuffet, 어디, 주차",本韩食自助餐厅|상호,매장_시설정보
0,고객,这是Juyeonheeo2Hojeom吗？我应该停在哪里？,"Juyeonheeo2Hojeom, 어디, 주차",Juyeonheeo2Hojeom|상호,매장_시설정보
0,고객,是白羊大房吗？我可以停车吗？,"Baegyangdabang, 주차, 어디",白羊大房|상호,매장_시설정보
0,고객,是OgalmiSundubuJeonmun吗？我可以停车在哪里？,"OgalmiSundubuJeonmun, 주차, 어디",OgalmiSundubuJeonmun|상호,매장_시설정보
0,고객,是AliBabaRESTAURANT吧？我应该停哪里？,"AliBabaRESTAURANT, 주차, 어디",AliBaba餐厅|상호,매장_시설정보
0,고객,你叫Sanae吗？我可以停在前面吗？,"Sanae, 주차, 앞",Sanae|상호,매장_시설정보
0,고객,是LondonPogeuHomePlusBucheonSangdong店吗？我可以停在前面吗？,"LondonPogeuHomePlusBucheonSangdongjeom, 주차, 앞",LondonPogeuHomePlusBucheonSangdong店|상호,매장_시설정보
0,고객,是Yan吗？我可以停在前面吗？,"Yan, 주차, 앞",Yan|상호,매장_시설정보
0,고객,是千佛洞热汤吗？我可以停车吗？,"Cheonumongnyoktang, 가족, 주차, 근처",千佛洞热汤|상호,매장_시설정보
0,고객,是LabelHeeoStory吗？我可以靠近停车吗？,"LabelHeeoStory, 가족, 주차, 근처",LabelHeeoStory|상호,매장_시설정보
0,고객,是Eopeokeot家购物中心吗？我可以在附近停车吗？,"EopeokeotHomaesiljeom, 가족, 주차, 근처",Eopeokeot家购物中心|상호,매장_시설정보
0,고객,是choegoru&SMUPER吗？我可以停在哪里？,"choegoru&SMUPER, 주차, 어디",choegoru&SMUPER|상호,매장_시설정보
0,고객,是Heeo，Gwonhada发音吗？我可以停车在哪里？,"Heeo,Gwonhada, 주차, 어디","Heeo,Gwonhada|상호",매장_시설정보
0,고객,这是CAFECoCo吗？我在哪里可以找到停车场？,"CAFECoCo, 주차, 어디",CAFECoCo|상호,매장_시설정보
0,고객,是哪里停车？,"Cheolmagol, 주차, 어디",Cheolmagol|상호,매장_시설정보
0,고객,这是BlueMeBagelNohyeongjeom吗？我可以停在哪里？,"BlueMeBagelNohyeongjeom, 주차, 어디",BlueMeBagelNohyeongjeom|상호,매장_시설정보
0,고객,这里是金色电脑방吗？我可以停哪里？,"KingseukaenPcbang, 주차, 어디",金色电脑방|상호,매장_시설정보
0,고객,是番茄松柏拳饭咔啪周末吗？平日呢？,"TomatoJumeokbapKkape, 평일",番茄松柏拳饭咔啪|상호,매장_시설정보
0,고객,是NeildakteoDaechijeom吗？那平日怎么样？,"NeildakteoDaechijeom, 평일",NeildakteoDaechijeom|상호,매장_시설정보
0,고객,Is it Geunomi? And what about during the week?,"Geunomi, 평일",Geunomi|상호,매장_시설정보
0,고객,"你是MamaenKitchen吗？请随意停在这里或者在这个位置的后面停车。,","MamaenKitchen, 여기, 주차, 뒤",MamaenKitchen|상호,매장_시설정보
0,고객,是Ilteosogeukjang吗？请随意停放这里，甚至停在后面。,"Ilteosogeukjang, 여기, 주차, 뒤",Ilteosogeukjang|상호,매장_시설정보
0,고객,这是BhcWanjudaedunsanjeom＆Yeonkkonmemilmakguksu吧？请随意停在这里，或者停在后面。,"BhcWanjudaedunsanjeom&Yeonkkonmemilmakguksu, 여기, 주차, 뒤",Bhc玩具店&Yeonkkon面酱面|상호,매장_시설정보
0,고객,这是赛永秘用室吗？我可以在哪里停车？我可以在这里做所有事情吗？,"Seyeongmiyongsil, 주차, 어디, 여기",赛永秘用室|상호,매장_시설정보
0,고객,这是青坡里自助餐厅吗？我可以停哪里？这里有所有的东西吗？,"CheongboriBuffet, 주차, 어디, 여기",青坡里自助餐厅|상호,매장_시설정보
0,고객,这是哪儿的奈巴锉场自助餐？我可以在哪里停车？我可以在这里做所有的事情吗？,"NaepochuljangBuffet, 주차, 어디, 여기",奈巴锉场自助餐|상호,매장_시설정보
0,고객,对不起，这里是道臣吗？请问停车场在哪里？,"Doichen, 주차",道臣|상호,매장_시설정보
0,고객,是Seutei26吗? 我该怎么停车?,"Seutei26, 주차",Seutei26|상호,매장_시설정보
0,고객,请问这里是Cafearoo吗？我可以停车吗？,"Cafearoo, 주차",Cafearoo|상호,매장_시설정보
0,고객,是OlgaDreamBeautySinbongjeom吗？我可以在这儿前面停车吗？,"OlgaDreamBeautySinbongjeom, 주차, 여기, 앞",OlgaDreamBeautySinbongjeom|상호,매장_시설정보
0,고객,是光密香茶咕占烫鸭？我们可以在这里前面停车吗？,"Gumichantongdak, 주차, 여기, 앞",光密香茶咕占烫鸭|상호,매장_시설정보
0,고객,这是白沙路冷面吗？我们可以停在餐厅前面吗？,"BaksaroNaengmyeon, 주차, 여기, 앞",白沙路冷面|상호,매장_시설정보
0,고객,这是JeiemSolutionLotteMyeonsejeommyeongdongbonjeom吗？我该在哪里停车？,"JeiemSolutionLotteMyeonsejeommyeongdongbonjeom, 여기, 차, 어디",JeiemSolutionLotteMyeonsejeommyeongdongbonjeom|상호,매장_시설정보
0,고객,这是EiemDiningKitchenGumiokgyejeom吗？我可以在哪里停车？,"EiemDiningKitchenGumiokgyejeom, 여기, 차, 어디",EiemDiningKitchenGumiokgyejeom|상호,매장_시설정보
0,고객,是哇哇猪脚卷吗？这附近哪里可以停车？,"WawaJokbal, 여기, 차, 어디",哇哇猪脚卷|상호,매장_시설정보
0,고객,是明科유대전신세계 예술&과학점？ 我应该在哪里停车才能进去？,"Mingkeumyudaejeonsinsegyeart&Sciencejeom, 차, 어디",明科유대전신세계 예술&과학점|상호,매장_시설정보
0,고객,这是ArikeuStewDio吗？我应该把车停在哪里才能进去？,"ArikeuStewDio, 차, 어디",ArikeuStewDio|상호,매장_시설정보
0,고객,是公绝olkenukalguksu.海蛸.猪脚？我在哪里停车找到入口？,"Gongjueolkeunikalguksu.Jjukkumi.Jokbal, 차, 어디",Gongjueolkeunikalguksu.Jjukkumi.Jokbal|상호,매장_시설정보
0,고객,是RepuseuBucheonyeokjeom吗？我可以在街对面停车吗？,"RepuseuBucheonyeokjeom, 건너편, 주차장, 차",RepuseuBucheonyeokjeom|상호,매장_시설정보
